id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,0.8501025587065001,3.7506665775696617,0.8330002720647403
04,calibration,A,1.10461645754295,7.075042094765386,1.089578788909997
32,calibration,A,1.181530573248304,5.464991450471807,1.1644373826199108
34,calibration,A,2.415887704368891,7.905194893426974,2.3839273973340123
05,calibration,A,1.1831973056717486,11.496489159423847,1.16323662109752
02,calibration,A,0.8643253578438729,7.473470951827745,0.8513675613135934
18,calibration,A,0.9761744766170881,8.022599302902382,0.9494402671252571
27,calibration,A,4.905691842306408,7.988653976469103,4.799459349205915
29,calibration,A,1.2959616149482376,5.877876470085186,1.2716884496370322
10,calibration,A,1.768361590778917,6.029175183684225,1.7475614826363517
19,calibration,A,1.0334634114656995,5.693382318566491,1.0161269732728715
43,calibration,A,0.8120244398518048,5.779432340163688,0.7972297026486268
07,calibration,A,1.0634781510010096,4.615259295959659,1.042193588518119
36,calibration,A,1.0800044098269335,7.327813191166376,1.063687798214623
09,calibration,A,0.7949045971880194,8.360237547840656,0.7861780021918898
53,calibration,A,1.1601757048729615,6.703085125573261,1.1451004801005875
37,calibration,A,1.1020762276501779,6.951795235436393,1.081826889418595
08,calibration,A,0.7523381606537844,2.675113675542466,0.7357298087657543
01,calibration,A,3.8324443410430415,7.954733201642578,3.7665548574056316
06,calibration,A,1.1811855696307965,10.158614111309541,1.159460124958268
39,calibration,A,1.4195647789941748,10.083363005135467,1.4046902086425073
52,calibration,A,1.478077638443284,8.400805467492347,1.4583505247688036
46,calibration,A,1.0980143840970606,7.337322636011239,1.0808492607903455
41,calibration,A,1.6616126647908362,8.79787373393584,1.635904420005488
49,calibration,A,0.8138533138587136,9.207807792695531,0.7983235012062361
47,calibration,A,1.0030356011399564,3.776578494677925,0.9850382144481784
25,calibration,A,1.0912523399594214,3.8118853092771814,1.078259137664618
50,calibration,B,0.7071304085312503,6.227638794727515,0.6884310242126532
35,calibration,B,0.8390343329856621,6.936821781456757,0.8255006764941145
51,calibration,B,1.7650666665837635,6.175842577626423,1.7110779423294231
33,calibration,B,1.3733754936433649,4.075100194373681,1.3442852848516353
20,calibration,B,1.2106170510795604,6.308256676104694,1.1865808662153048
11,calibration,B,1.5035547525463167,7.123305699075745,1.4718644699248367
16,calibration,B,0.7436708933309415,7.392625457239521,0.7263956345313368
42,calibration,B,0.7504204335457014,3.524805736046869,0.7334619294241604
45,calibration,B,0.6929417428261393,4.948856562082701,0.6799899299749508
28,calibration,B,1.671820747025784,6.0337496874810785,1.6307599713039986
17,calibration,B,0.8203200990654239,4.009173896438232,0.80432444639285
26,calibration,B,0.8785834182886882,7.748130128221296,0.8651382159905072
21,calibration,B,1.0489408214963938,7.282439221654836,1.0304724361835014
44,calibration,B,0.6511675902607159,5.741937689979178,0.6437337167401499
38,calibration,B,1.2896989897883364,3.848409029201436,1.2744231543915923
31,calibration,B,1.6815879592509402,6.478204788389477,1.6611515011457072
54,calibration,B,0.579496703733693,5.973553412994986,0.5654533862100294
30,calibration,B,1.276011296581252,6.33279783231342,1.2504931656321154
48,calibration,B,0.8414910021836342,3.903038241877012,0.8317260878458617
24,calibration,B,1.031709994283914,4.586404296181916,1.0119815519497875
23,calibration,B,0.9722821849073398,4.640466152556012,0.9550408722664723
15,calibration,B,1.1604743010172867,5.389895306688095,1.1383326778631682
12,calibration,B,0.8592489690374986,7.406915981949245,0.8363229849849814
40,calibration,B,0.4855958298977629,8.388023850010734,0.47665583714474136
13,calibration,B,1.3149971856940903,5.294869331915422,1.2930771133717103
14,calibration,B,0.7238531821472732,4.668712692269081,0.7106574337147892
22,calibration,B,1.0571690159602471,7.270208046730976,1.0374317092318819
03,ssHeadConstrained,A,2.4751102146550905,4.240939143985466,2.439118960038199
04,ssHeadConstrained,A,2.7152649884721614,6.512722078499142,2.6787221853696805
32,ssHeadConstrained,A,2.654683532031555,4.634627723852612,2.6196632178411368
34,ssHeadConstrained,A,2.923903240678957,7.086586402755305,2.8837215390840503
05,ssHeadConstrained,A,2.631808163910482,9.9044443720316,2.5953433634869194
02,ssHeadConstrained,A,2.5728355066945725,7.0502468218704,2.5397168788987043
18,ssHeadConstrained,A,2.5045451386729662,7.1025830981521825,2.4665046352821434
27,ssHeadConstrained,A,3.9212679472284444,6.116875907333026,3.8463532361023494
29,ssHeadConstrained,A,2.366118272673167,4.882819538967864,2.331697640844664
10,ssHeadConstrained,A,2.3343982154901894,4.611342200868118,2.3036554650000163
19,ssHeadConstrained,A,2.5198471191344076,5.595543848589918,2.4863638157432733
43,ssHeadConstrained,A,2.5732139780067866,5.738758823313788,2.538923120159982
07,ssHeadConstrained,A,2.5042698302683193,4.1269080606498285,2.467253507128087
36,ssHeadConstrained,A,2.310965252649492,6.848443216916988,2.278881661235699
09,ssHeadConstrained,A,2.063175796543398,7.659547459101144,2.033279813765927
53,ssHeadConstrained,A,2.4242066769243853,5.437475598744017,2.3935609427949274
37,ssHeadConstrained,A,2.428659766229814,6.2460818290444315,2.3981186707060576
08,ssHeadConstrained,A,2.252082976379572,2.6441406044606377,2.219952040150129
01,ssHeadConstrained,A,2.9050827745052543,5.8100194918283,2.8614727540930693
06,ssHeadConstrained,A,2.7868881149967755,9.039391743275427,2.7494184974330356
39,ssHeadConstrained,A,2.4771186200723703,9.44697311342065,2.4485761282028036
52,ssHeadConstrained,A,2.6804157441002725,7.378769373399146,2.642539086051688
46,ssHeadConstrained,A,2.6994535968555304,6.687911854652121,2.6654551324081988
41,ssHeadConstrained,A,2.3705089701310262,7.472232798406841,2.3392633964197556
49,ssHeadConstrained,A,2.6882406725640138,8.361670356124398,2.6513483458318152
47,ssHeadConstrained,A,2.7271961012369856,3.46557048989895,2.6867859204513076
25,ssHeadConstrained,A,2.534711687136787,3.7958981690525824,2.5012194949577906
50,ssHeadConstrained,B,2.6022173974656084,5.464952148195342,2.5658504081756193
35,ssHeadConstrained,B,2.378434740871506,6.485532805002237,2.3448309163428136
51,ssHeadConstrained,B,2.572649460320791,5.512566189327159,2.5320224944560157
33,ssHeadConstrained,B,2.8070042281432537,3.991233453940803,2.7679250815732916
20,ssHeadConstrained,B,3.3767920154961457,6.123479185866796,3.339564561182359
11,ssHeadConstrained,B,2.4883666464525307,5.675452970072957,2.4512585549679202
16,ssHeadConstrained,B,2.4359906638532003,6.7644487954631405,2.399768463613313
42,ssHeadConstrained,B,2.157611561568163,3.0990847258183067,2.127168361006513
45,ssHeadConstrained,B,2.2054465135908488,4.517065571289081,2.174056517221188
28,ssHeadConstrained,B,2.896529370365652,4.951347613809051,2.844785492416904
17,ssHeadConstrained,B,2.2057207140804054,3.7927392785217395,2.1748694434187423
26,ssHeadConstrained,B,2.652815412251756,7.1668698916452716,2.6145206199915174
21,ssHeadConstrained,B,2.1581534328153955,5.8000686929588925,2.1254259227804995
44,ssHeadConstrained,B,2.3892178397758435,4.8698892200858666,2.356395646993356
38,ssHeadConstrained,B,3.8425666691357376,4.562307378362883,3.765933848551411
31,ssHeadConstrained,B,2.7572499575798814,5.998755217881452,2.718818659127489
54,ssHeadConstrained,B,2.17471534504628,4.885494146303625,2.144021092107939
30,ssHeadConstrained,B,2.944880082129743,5.154004811293644,2.9048300965434297
48,ssHeadConstrained,B,2.783358677159876,4.117485858707641,2.7454824615215525
24,ssHeadConstrained,B,2.583261723353723,3.987316774783466,2.5480896970254436
23,ssHeadConstrained,B,2.4952355815709493,3.883766492710015,2.4582852836656004
15,ssHeadConstrained,B,2.4961801261863084,4.670963345437828,2.461259937438381
12,ssHeadConstrained,B,2.5825171305844057,7.023021587761628,2.545787670561483
40,ssHeadConstrained,B,2.2587596635987883,7.387511175893388,2.226378572654272
13,ssHeadConstrained,B,2.459207306194852,4.296781748266241,2.4258963857338784
14,ssHeadConstrained,B,2.356016634640277,4.3326697092924205,2.3239581658300437
22,ssHeadConstrained,B,2.825602181701196,6.063844053036078,2.784326985525462
03,wsBodyConstrained,A,3.211613220423921,2.5473437940055272,3.1757443152764684
04,wsBodyConstrained,A,3.596634936032352,2.3575969937887526,3.5869130566878367
32,wsBodyConstrained,A,3.7983762469366393,2.773223312264709,3.779595176189356
34,wsBodyConstrained,A,3.939079313118763,1.8067676327781357,3.918416708636444
05,wsBodyConstrained,A,4.184092968906342,2.4587251801024124,4.173142474186768
02,wsBodyConstrained,A,3.5079999708041445,1.6179948453789952,3.493916971238736
18,wsBodyConstrained,A,3.43642554084403,1.5253025256665098,3.4260617149159787
27,wsBodyConstrained,A,4.676799689324731,2.4270675409963447,4.6668204398217865
29,wsBodyConstrained,A,3.5190535938577345,2.874931741737471,3.504548730455039
10,wsBodyConstrained,A,3.475787895051202,2.9002010021536977,3.4669522475292225
19,wsBodyConstrained,A,3.1328729872306633,2.616756763733025,3.113209962836871
43,wsBodyConstrained,A,3.7985838001350305,2.054689520615905,3.7760951984125337
07,wsBodyConstrained,A,3.0525164039477857,2.4002015934065906,3.0411134164100972
36,wsBodyConstrained,A,3.458407036137919,2.39481302494716,3.4464442868372918
09,wsBodyConstrained,A,3.2506618246159396,2.4915156631558006,3.239719085011285
53,wsBodyConstrained,A,3.3814215558682155,2.280457079726266,3.372131891784302
37,wsBodyConstrained,A,3.604638986111059,2.456337386131441,3.5872966092916094
08,wsBodyConstrained,A,3.8116688081180516,3.427785591234046,3.7650664617071636
