id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,0.7823517851676843,0.4795050640485498,0.7669341070909953
04,calibration,A,1.2108419170955116,0.6433753938920953,1.1964737139486439
32,calibration,A,1.1914673725633929,0.8402786995407348,1.1769573963620998
34,calibration,A,2.131417826727056,1.500356044161308,2.103405049139752
05,calibration,A,1.1833381772449407,0.6658745191380364,1.1628082934352124
02,calibration,A,0.9815685714882275,0.7980256709134756,0.9672267775228731
18,calibration,A,1.0911945276602606,0.6520954777772356,1.062383698771895
27,calibration,A,5.834301570162047,4.109301626453842,5.72128927529446
29,calibration,A,1.5989473513459835,1.2763069025259532,1.5701437115356844
10,calibration,A,1.7034924928436905,1.4720147610012377,1.681673377617704
19,calibration,A,1.051567181624997,1.1034201759574782,1.0334935192450814
43,calibration,A,0.8613814365721041,0.4136441043946146,0.847470174718769
07,calibration,A,1.9277344869596809,1.9430800640420793,1.8853237982091207
36,calibration,A,1.7619789295934163,1.739439995607405,1.7318597045255915
09,calibration,A,0.7263974602054348,0.7357480530574979,0.7143791276160635
53,calibration,A,1.1119663845959564,0.37960919704150264,1.1000895927054448
37,calibration,A,1.162127571299192,0.9716958900555983,1.1443047938484354
08,calibration,A,0.7685779938915789,0.6939099260518479,0.7539826130618963
01,calibration,A,4.6574420115555615,5.426311661975685,4.581310536154271
06,calibration,A,1.2312128526952282,0.5637849849789871,1.2090930215222013
39,calibration,A,1.3518756851293812,0.5729589937287811,1.338776148902733
52,calibration,A,1.574936658108299,0.901745033951195,1.5490714035109634
46,calibration,A,1.133599545192689,0.5971824062999946,1.1150339939275966
41,calibration,A,1.7398040814674778,1.5154993798875602,1.711277330907639
49,calibration,A,0.841663653349967,0.5608496119023991,0.8269143418409509
47,calibration,A,1.6020892778547149,1.7191309027555988,1.5729304178540235
25,calibration,A,2.7145275108397104,3.1161014735363546,2.682954026534248
50,calibration,B,0.691850708666932,0.5698343192577892,0.6764874241583861
35,calibration,B,0.8337237755149627,0.45554390028182723,0.8205137267350773
51,calibration,B,1.5340460100361424,1.6651523020080203,1.494739891086945
33,calibration,B,1.2491975271858604,0.7561264546318515,1.2229823198258913
20,calibration,B,2.5357262927768263,3.018156028858916,2.480028786000859
11,calibration,B,1.4329804698766995,1.1901405137288836,1.4039621549732166
16,calibration,B,0.9387267123799559,0.900421642670571,0.9194285545052785
42,calibration,B,0.6011591865486788,0.5122197307394623,0.5882429262899515
45,calibration,B,0.9274857358032137,0.9539960957687259,0.9093793791502798
28,calibration,B,1.6595186168867933,1.600008868654054,1.6233984083589876
17,calibration,B,3.178311658693248,3.9902767048224446,3.121178273559261
26,calibration,B,1.2977354828419478,1.2443724072910163,1.2768408750736924
21,calibration,B,0.9340825824467006,0.781312121346043,0.9154806505862643
44,calibration,B,0.6003411796825263,0.5389201580423911,0.5917712137070932
38,calibration,B,1.6563155906929836,1.631173928394011,1.6327564598043756
