id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,0.8501025587065001,3.7561581276025655,0.8330002720647403
04,calibration,A,1.10461645754295,5.123613855676524,1.089578788909997
32,calibration,A,1.181530573248304,4.636182536750392,1.1644373826199108
34,calibration,A,2.415887704368891,5.156936185106565,2.3839273973340123
05,calibration,A,1.1831973056717486,6.917647164896785,1.16323662109752
02,calibration,A,0.8643253578438729,6.0562485025525294,0.8513675613135934
18,calibration,A,0.9761744766170881,5.246100715181214,0.9494402671252571
27,calibration,A,4.905691842306408,6.915916946337548,4.799459349205915
29,calibration,A,1.2959616149482376,6.259714314414532,1.2716884496370322
10,calibration,A,1.768361590778917,6.080320531172896,1.7475614826363517
19,calibration,A,1.0334634114656995,4.418267141053165,1.0161269732728715
43,calibration,A,0.8120244398518048,5.286863831208611,0.7972297026486268
07,calibration,A,1.0634781510010096,5.0624479551445445,1.042193588518119
36,calibration,A,1.0800044098269335,5.881107653312971,1.063687798214623
09,calibration,A,0.7949045971880194,5.1131459671759325,0.7861780021918898
53,calibration,A,1.1601757048729615,6.514565074956402,1.1451004801005875
37,calibration,A,1.1020762276501779,6.742359006884822,1.081826889418595
08,calibration,A,0.7523381606537844,5.510689750405105,0.7357298087657543
01,calibration,A,3.8324443410430415,7.513569377200907,3.7665548574056316
06,calibration,A,1.1811855696307965,4.860087496981726,1.159460124958268
39,calibration,A,1.4195647789941748,4.713616679739762,1.4046902086425073
52,calibration,A,1.478077638443284,5.492914391756384,1.4583505247688036
46,calibration,A,1.0980143840970606,5.133835985141384,1.0808492607903455
41,calibration,A,1.6616126647908362,5.701843489115334,1.635904420005488
49,calibration,A,0.8138533138587136,5.535983131683485,0.7983235012062361
47,calibration,A,1.0030356011399564,5.827658335820266,0.9850382144481784
25,calibration,A,1.0912523399594214,6.322354677161371,1.078259137664618
50,calibration,B,0.7071304085312503,4.776394490684592,0.6884310242126532
35,calibration,B,0.8390343329856621,6.454799491528812,0.8255006764941145
51,calibration,B,1.7650666665837635,5.633143303576034,1.7110779423294231
33,calibration,B,1.3733754936433649,4.977684502242241,1.3442852848516353
20,calibration,B,1.2106170510795604,5.057652078714743,1.1865808662153048
11,calibration,B,1.5035547525463167,5.956399426978245,1.4718644699248367
16,calibration,B,0.7436708933309415,4.918055336736862,0.7263956345313368
42,calibration,B,0.7504204335457014,4.700379327406345,0.7334619294241604
45,calibration,B,0.6929417428261393,5.353117068461077,0.6799899299749508
28,calibration,B,1.671820747025784,4.942856281868121,1.6307599713039986
17,calibration,B,0.8203200990654239,7.266267573715767,0.80432444639285
26,calibration,B,0.8785834182886882,4.914212994113645,0.8651382159905072
21,calibration,B,1.0489408214963938,6.168990350096821,1.0304724361835014
44,calibration,B,0.6511675902607159,5.250283585429576,0.6437337167401499
38,calibration,B,1.2896989897883364,4.039089584422045,1.2744231543915923
