id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,0.7823517851676843,0.9168359300538126,0.7669341070909953
04,calibration,A,1.2108419170955116,1.250806737938426,1.1964737139486439
32,calibration,A,1.1914673725633929,1.2250315511185395,1.1769573963620998
34,calibration,A,2.131417826727056,1.7883498801376492,2.103405049139752
05,calibration,A,1.1833381772449407,1.1043442117948274,1.1628082934352124
02,calibration,A,0.9815685714882275,1.4286438915696127,0.9672267775228731
18,calibration,A,1.0911945276602606,1.2671463293429606,1.062383698771895
27,calibration,A,5.834301570162047,3.6910270616013614,5.72128927529446
29,calibration,A,1.5989473513459835,1.7642139203973688,1.5701437115356844
10,calibration,A,1.7034924928436905,1.6824330138240466,1.681673377617704
19,calibration,A,1.051567181624997,1.286950019610329,1.0334935192450814
43,calibration,A,0.8613814365721041,1.0537318312703907,0.847470174718769
07,calibration,A,1.9277344869596809,1.8821412153792705,1.8853237982091207
36,calibration,A,1.7619789295934163,1.6777334061590026,1.7318597045255915
09,calibration,A,0.7263974602054348,1.0981771398095495,0.7143791276160635
53,calibration,A,1.1119663845959564,0.9309473587094719,1.1000895927054448
37,calibration,A,1.162127571299192,1.311993430626181,1.1443047938484354
08,calibration,A,0.7685779938915789,1.2339675071086356,0.7539826130618963
01,calibration,A,4.6574420115555615,5.121380445231217,4.581310536154271
06,calibration,A,1.2312128526952282,1.1350352539976416,1.2090930215222013
39,calibration,A,1.3518756851293812,0.9805658023774546,1.338776148902733
52,calibration,A,1.574936658108299,1.4225318735865966,1.5490714035109634
46,calibration,A,1.133599545192689,1.1964452205334384,1.1150339939275966
41,calibration,A,1.7398040814674778,1.7242456677972082,1.711277330907639
49,calibration,A,0.841663653349967,1.0485585603879948,0.8269143418409509
47,calibration,A,1.6020892778547149,1.8583841443442801,1.5729304178540235
25,calibration,A,2.7145275108397104,2.646890548157881,2.682954026534248
50,calibration,B,0.691850708666932,1.112690519713863,0.6764874241583861
35,calibration,B,0.8337237755149627,0.9093549477999635,0.8205137267350773
51,calibration,B,1.5340460100361424,1.8419519107939928,1.494739891086945
33,calibration,B,1.2491975271858604,1.1920586557496597,1.2229823198258913
20,calibration,B,2.5357262927768263,3.1182067784845118,2.480028786000859
11,calibration,B,1.4329804698766995,1.5281813922857386,1.4039621549732166
16,calibration,B,0.9387267123799559,1.524172796658241,0.9194285545052785
42,calibration,B,0.6011591865486788,0.975838288584776,0.5882429262899515
45,calibration,B,0.9274857358032137,1.2101568027780891,0.9093793791502798
28,calibration,B,1.6595186168867933,2.034363364271744,1.6233984083589876
17,calibration,B,3.178311658693248,3.2529086087088297,3.121178273559261
26,calibration,B,1.2977354828419478,1.4336942953629328,1.2768408750736924
21,calibration,B,0.9340825824467006,1.1301105802473081,0.9154806505862643
44,calibration,B,0.6003411796825263,0.977189483541922,0.5917712137070932
38,calibration,B,1.6563155906929836,3.0548993697225817,1.6327564598043756
