id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
04,calibration,A,1.489299029936503,0.9076375718922512,1.4754252826122567
32,calibration,A,1.415729882121087,1.0406276338810772,1.4102097593809038
34,calibration,A,1.5234161785329368,1.223918103012925,1.4994088808319368
29,calibration,A,2.408370941956249,1.7567341454699235,2.372153413645596
10,calibration,A,1.24774728658961,0.98246003197819,1.2329287784537004
19,calibration,A,0.5333512464189559,0.7990490863195006,0.5288529130244347
43,calibration,A,0.9711925237523659,0.40001061359429513,0.9509811282613392
36,calibration,A,0.8460932684919038,1.4601331658155792,0.8329607834484112
09,calibration,A,0.5293920782395146,0.4745698547967019,0.5143898377353402
53,calibration,A,0.9977788108990976,0.3560158430308211,0.9861801437148728
37,calibration,A,1.0276689947502695,0.7467659611775525,1.0183991401384196
08,calibration,A,0.8858304664225412,0.8876009575040404,0.8747440560499742
01,calibration,A,2.4963026331992184,4.730510253106565,2.444539770705887
06,calibration,A,1.2438535503387231,0.43969296054978824,1.2186154816769508
39,calibration,A,1.261799099774437,0.5830974527493712,1.2474518952017357
52,calibration,A,1.078215633498761,0.6064471881824023,1.0558051490249967
49,calibration,A,0.9537071995122876,0.7254908174955347,0.9392026290238252
25,calibration,A,5.089601998427013,6.1272413662324325,5.008599557223001
35,calibration,B,0.8568755659842875,0.4404986849934975,0.8358145839191873
33,calibration,B,0.9268999676171624,0.4651894518495345,0.9132522274241089
11,calibration,B,1.374884500193798,1.001178272416645,1.3408749804716935
16,calibration,B,1.5072803639887575,1.6046984517666858,1.4787801984798545
42,calibration,B,0.4343973335816801,0.41776680983771286,0.424864960093516
26,calibration,B,0.95443993522264,1.3907109453289748,0.9356811964087047
38,calibration,B,1.4423659387278929,1.6509980338972416,1.4167650666295808
30,calibration,B,1.128105616012512,0.9950835665417673,1.1103028316783454
24,calibration,B,1.094517634402423,0.8321144200694067,1.071984464999793
40,calibration,B,0.5630157320479062,0.5365837522714754,0.5553158563230528
14,calibration,B,0.8986194072178317,0.8826749357540891,0.8905652680676843
04,ssHeadConstrained,A,3.4861908854199934,3.256592244286229,3.4106176086479776
32,ssHeadConstrained,A,3.8526740173050578,3.69722529373619,3.7741831141821756
34,ssHeadConstrained,A,3.489994795091537,3.3746188293704957,3.4122970032355626
29,ssHeadConstrained,A,3.1979225447025974,3.4063381485547417,3.1313440259884864
10,ssHeadConstrained,A,3.1912696236761633,3.025911741680538,3.1216635675433158
19,ssHeadConstrained,A,3.2995640093239795,3.116441836171395,3.2195107673341767
43,ssHeadConstrained,A,3.297155485397534,3.0879993915259,3.2240675619987047
36,ssHeadConstrained,A,3.1344534408728175,3.7019756470140064,3.075015321908397
09,ssHeadConstrained,A,2.75034180820806,2.7999913238424043,2.681912187074053
53,ssHeadConstrained,A,3.0998494845839035,2.9002313261051045,3.0362022028100237
37,ssHeadConstrained,A,3.3607165846451643,3.2822037408487295,3.2827600991789008
08,ssHeadConstrained,A,3.0070187308237193,2.9015002223218924,2.9370641132622577
01,ssHeadConstrained,A,3.1719649476112886,3.4167840493042014,3.0978048156600977
06,ssHeadConstrained,A,3.1977785549115256,3.102194164912695,3.1285364168374756
39,ssHeadConstrained,A,3.1406728298099806,2.81656040022759,3.0806162047513617
52,ssHeadConstrained,A,3.3754320351186626,3.096474140914091,3.3076198356520536
49,ssHeadConstrained,A,3.5902553779756374,3.412436710920292,3.514642376293541
25,ssHeadConstrained,A,3.228302338832896,3.7072467613971107,3.154777117625334
