id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,0.7823517851676843,3.3969941153530017,0.7669341070909953
04,calibration,A,1.2108419170955116,7.1947659824131405,1.1964737139486439
32,calibration,A,1.1914673725633929,6.009306296373884,1.1769573963620998
34,calibration,A,2.131417826727056,8.025473636686865,2.103405049139752
05,calibration,A,1.1833381772449407,7.888708319130429,1.1628082934352124
02,calibration,A,0.9815685714882275,6.7814814468749915,0.9672267775228731
18,calibration,A,1.0911945276602606,6.918225052641338,1.062383698771895
27,calibration,A,5.834301570162047,7.798481983648573,5.72128927529446
29,calibration,A,1.5989473513459835,8.2451124058043,1.5701437115356844
10,calibration,A,1.7034924928436905,6.8550077246762715,1.681673377617704
19,calibration,A,1.051567181624997,6.801267541723471,1.0334935192450814
43,calibration,A,0.8613814365721041,6.203498395157025,0.847470174718769
07,calibration,A,1.9277344869596809,5.3906942245779845,1.8853237982091207
36,calibration,A,1.7619789295934163,8.568753797738378,1.7318597045255915
09,calibration,A,0.7263974602054348,8.418912385056455,0.7143791276160635
53,calibration,A,1.1119663845959564,6.2375542787128655,1.1000895927054448
37,calibration,A,1.162127571299192,5.51457609922491,1.1443047938484354
08,calibration,A,0.7685779938915789,4.572094184582917,0.7539826130618963
01,calibration,A,4.6574420115555615,9.46121614632651,4.581310536154271
06,calibration,A,1.2312128526952282,7.934337859453838,1.2090930215222013
39,calibration,A,1.3518756851293812,7.390066530332514,1.338776148902733
52,calibration,A,1.574936658108299,7.457709005973982,1.5490714035109634
46,calibration,A,1.133599545192689,8.422033764146926,1.1150339939275966
41,calibration,A,1.7398040814674778,10.395424381473612,1.711277330907639
49,calibration,A,0.841663653349967,5.651579931688229,0.8269143418409509
47,calibration,A,1.6020892778547149,5.196757063549959,1.5729304178540235
25,calibration,A,2.7145275108397104,5.928265368031466,2.682954026534248
50,calibration,B,0.691850708666932,6.717187977780342,0.6764874241583861
35,calibration,B,0.8337237755149627,7.208777481325694,0.8205137267350773
51,calibration,B,1.5340460100361424,4.962380706148174,1.494739891086945
33,calibration,B,1.2491975271858604,5.639673542243621,1.2229823198258913
20,calibration,B,2.5357262927768263,6.312394453822099,2.480028786000859
11,calibration,B,1.4329804698766995,5.642846870696706,1.4039621549732166
16,calibration,B,0.9387267123799559,6.49018894003014,0.9194285545052785
42,calibration,B,0.6011591865486788,7.1540421107174454,0.5882429262899515
45,calibration,B,0.9274857358032137,7.628374733208702,0.9093793791502798
28,calibration,B,1.6595186168867933,8.008018309941942,1.6233984083589876
17,calibration,B,3.178311658693248,7.751204497552973,3.121178273559261
26,calibration,B,1.2977354828419478,4.772245492451925,1.2768408750736924
21,calibration,B,0.9340825824467006,7.267833251175953,0.9154806505862643
44,calibration,B,0.6003411796825263,6.432929318596263,0.5917712137070932
38,calibration,B,1.6563155906929836,5.497204632939172,1.6327564598043756
31,calibration,B,1.3490145197465053,6.0365605738774795,1.3305090649482625
54,calibration,B,0.5736509133314261,5.987281316721716,0.5615988746766046
30,calibration,B,1.1148515568442672,8.975362169988303,1.0951630682338847
48,calibration,B,1.1239834621419758,5.679918058498998,1.1079858396965205
24,calibration,B,1.0244323032899374,4.427095288204536,1.0049187332488752
23,calibration,B,1.9517634084276918,7.764550826066698,1.904892614276705
15,calibration,B,1.9808371823907986,7.400679766038219,1.9441717122474267
12,calibration,B,0.8952657282487874,9.21990561429983,0.8771183240497074
40,calibration,B,0.5331830907057405,8.26965122963916,0.525263938568746
13,calibration,B,1.4408875245032544,3.4384552861861386,1.4156026577450633
14,calibration,B,0.7656638775145471,6.855670264914023,0.7543273956106139
22,calibration,B,1.3707703274096046,9.437364794116329,1.3422940038420375
03,ssHeadConstrained,A,2.43924546774381,3.8482960808496065,2.404300010316258
04,ssHeadConstrained,A,2.7233262248341386,6.508082871820522,2.6863774182439446
32,ssHeadConstrained,A,2.6592221721715608,5.109896539310406,2.623775742158492
34,ssHeadConstrained,A,2.8524799146555666,7.2558600993092055,2.812640017364965
05,ssHeadConstrained,A,2.535818352404513,7.172606640476115,2.5014643788351956
02,ssHeadConstrained,A,2.7435703453607405,6.138574916871247,2.708313839355464
18,ssHeadConstrained,A,2.6987158213050533,6.25106074681906,2.6541956347055895
27,ssHeadConstrained,A,3.8378243784465607,5.547230870156925,3.767155581244306
29,ssHeadConstrained,A,2.3884340812188567,6.659432891895232,2.3544823114844435
10,ssHeadConstrained,A,2.3417373220479236,5.404399751593993,2.3097495929197716
19,ssHeadConstrained,A,2.3983320508901156,5.989935756735265,2.3647751457058552
43,ssHeadConstrained,A,2.5576828144212653,5.718423646479177,2.5235148514970023
07,ssHeadConstrained,A,2.529013346378682,4.275397265758644,2.4920942433599604
36,ssHeadConstrained,A,2.292793216682662,7.805189136969841,2.2612736692918536
