,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,globalTargetVector.x,globalTargetVector.y,globalTargetVector.z
301,05/04/2023 16:35:37.697605,482,True,True,True,True,Eyes,1.288268,-0.3258924,-3.693338,0.3731506,-0.2126971,0.9030606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.609871,0.7568207,2.863908,1.3025,-0.321487,-3.712993,0.07927296,0.190443,-0.02441799,0.9781877,9.46169,21.94965,358.979,0.3280483,-0.08319412,-0.9409902,0,0,0,1.861235,-0.6673796,-2.572392,0.09424078,-0.1312862,1.306399,0.9262705,-0.01757681,-0.3764493,0.07796471,0.9862391,0.1457872,0.3687066,-0.1643881,0.9148946,static,22.45074,-13.25328,26.098393159535643,-16.870173057268516,0.558735,-0.3458925999999999,1.1406010000000002
302,05/04/2023 16:35:37.717377,483,True,True,True,True,Eyes,1.288487,-0.3257658,-3.693585,0.3741951,-0.2129298,0.9025735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.60951,0.7375188,2.868703,1.302806,-0.3209034,-3.7125,0.07696152,0.1901971,-0.02527493,0.9783984,9.219228,21.90731,358.8284,0.3280645,-0.08317744,-0.940986,0,0,0,1.861235,-0.6673796,-2.572392,0.09554833,-0.1372255,1.305287,0.9263725,-0.02018219,-0.3760674,0.07873361,0.9868762,0.1409836,0.3682866,-0.1602125,0.915804,static,22.51825,-13.27417,26.0957790115145,-16.90390620585855,0.5584290000000001,-0.3464761999999999,1.140108
303,05/04/2023 16:35:37.737403,484,True,True,True,True,Eyes,1.28871,-0.3256587,-3.693805,0.37517,-0.2131422,0.9021186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.607801,0.7284073,2.872519,1.302875,-0.3212811,-3.712394,0.07560208,0.189868,-0.0254263,0.9785643,9.06868,21.86411,358.7784,0.3280823,-0.08315857,-0.9409814,0,0,0,1.861235,-0.6673796,-2.572392,0.09666398,-0.1402083,1.304665,0.9266073,-0.02105371,-0.3754407,0.07847138,0.9872757,0.1383077,0.3677516,-0.1576183,0.9164689,static,22.58128,-13.29341,26.095086640366198,-16.8880089629268,0.55836,-0.3460985,1.1400020000000004
304,05/04/2023 16:35:37.757474,485,True,True,True,True,Eyes,1.288944,-0.3255884,-3.694019,0.3762014,-0.2136497,0.9015688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.605743,0.7278984,2.874136,1.303197,-0.3216503,-3.711955,0.07546473,0.1894951,-0.02544019,0.9786468,9.053011,21.81976,358.7703,0.3281016,-0.0831383,-0.9409765,0,0,0,1.861235,-0.6673796,-2.572392,0.0975298,-0.1402632,1.303975,0.9268888,-0.02119352,-0.3747372,0.07839431,0.9873158,0.138065,0.3670579,-0.1573482,0.9167933,static,22.64952,-13.33177,26.0907482344601,-16.877147520437802,0.558038,-0.3457292999999999,1.1395630000000003
305,05/04/2023 16:35:37.772616,486,True,True,True,True,Eyes,1.289176,-0.3255414,-3.69422,0.3771836,-0.2143374,0.9009951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.605061,0.7383869,2.872264,1.303472,-0.3224243,-3.711935,0.07672036,0.1894049,-0.02509669,0.9785755,9.187173,21.81496,358.8359,0.3281228,-0.08311769,-0.940971,0,0,0,1.861235,-0.6673796,-2.572392,0.0971497,-0.1365811,1.304054,0.9269919,-0.02005558,-0.3745449,0.07818042,0.9869683,0.1406464,0.3668432,-0.1596602,0.9164795,static,22.71565,-13.38135,26.079991922423595,-16.84178396471361,0.557763,-0.3449552999999999,1.1395430000000002
306,05/04/2023 16:35:37.787580,487,True,True,True,True,Eyes,1.289109,-0.3255199,-3.694312,0.3795734,-0.2162442,0.8995346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.604934,0.74966,2.869381,1.303655,-0.3228643,-3.711773,0.07849154,0.1893389,-0.02532121,0.978442,9.391955,21.80935,358.8484,0.3281455,-0.08309738,-0.9409648,0,0,0,1.861235,-0.6673796,-2.572392,0.0970321,-0.1315444,1.304245,0.9270192,-0.01982767,-0.3744893,0.07927368,0.9863958,0.1440103,0.3665393,-0.1631874,0.9159797,static,22.87811,-13.51716,26.075784599337847,-16.82377245868764,0.55758,-0.3445152999999999,1.1393810000000002
307,05/04/2023 16:35:37.797567,488,True,True,True,True,Eyes,1.289055,-0.3255082,-3.694397,0.3818827,-0.2182873,0.8980625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.607985,0.7757375,2.859937,1.303894,-0.3232611,-3.711867,0.08258502,0.1897899,-0.02561589,0.9780099,9.861157,21.87021,358.9091,0.3281637,-0.08307844,-0.9409602,0,0,0,1.861235,-0.6673796,-2.572392,0.09508121,-0.1205869,1.305323,0.9266472,-0.01875759,-0.3754638,0.08145279,0.985047,0.1518147,0.3670018,-0.1712612,0.914319,static,23.03663,-13.66165,26.064221720020583,-16.804180213144303,0.5573409999999999,-0.3441184999999999,1.139475
308,05/04/2023 16:35:37.811610,489,True,True,True,True,Eyes,1.289122,-0.3255052,-3.694524,0.3841205,-0.2206278,0.8965349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.610947,0.7926623,2.852632,1.304132,-0.3234271,-3.711806,0.08534217,0.1902255,-0.02591554,0.9776806,10.1796,21.92634,358.9402,0.3281783,-0.08306095,-0.9409566,0,0,0,1.861235,-0.6673796,-2.572392,0.09344232,-0.1132559,1.305899,0.9262853,-0.01820573,-0.376383,0.08314277,0.9840903,0.1570152,0.3675362,-0.1767344,0.9130619,static,23.19272,-13.82517,26.0557743388519,-16.79737920327368,0.5571029999999999,-0.3439524999999999,1.1394140000000004
309,05/04/2023 16:35:37.837382,490,True,True,True,True,Eyes,1.2892,-0.3255013,-3.694637,0.386315,-0.2230558,0.8949898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.616941,0.8106512,2.842216,1.304384,-0.3235543,-3.711822,0.08845183,0.1911265,-0.02644993,0.977214,10.54358,22.0366,358.9577,0.3281919,-0.08304484,-0.9409533,0,0,0,1.861235,-0.6673796,-2.572392,0.09058028,-0.1048942,1.306672,0.9255421,-0.01788351,-0.378222,0.08550545,0.9829533,0.1627622,0.3688639,-0.1829833,0.9112939,static,23.34705,-13.99456,26.045229033900277,-16.79129439420438,0.556851,-0.3438252999999999,1.1394300000000004
310,05/04/2023 16:35:37.847762,491,True,True,True,True,Eyes,1.289317,-0.3254876,-3.694748,0.3884918,-0.2255537,0.8934202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.624077,0.8230435,2.832061,1.30463,-0.3234336,-3.711749,0.0909089,0.1921803,-0.02720772,0.9767611,10.83901,22.16105,358.9377,0.328205,-0.08302996,-0.94095,0,0,0,1.861235,-0.6673796,-2.572392,0.0875462,-0.09829248,1.307255,0.9246529,-0.01820907,-0.3803754,0.08809266,0.9819906,0.1671349,0.3704816,-0.1880501,0.9096045,static,23.50117,-14.16887,26.0366907770782,-16.797872642617666,0.556605,-0.343946,1.1393570000000004
311,05/04/2023 16:35:37.874705,492,True,True,True,True,Eyes,1.289454,-0.3254614,-3.694835,0.3907378,-0.2279783,0.8918239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.634272,0.8289351,2.820807,1.304987,-0.3231726,-3.711609,0.09263815,0.1936752,-0.02827656,0.9762728,11.05978,22.3323,358.8716,0.3282186,-0.08301592,-0.9409465,0,0,0,1.861235,-0.6673796,-2.572392,0.08350676,-0.09349355,1.307666,0.9233807,-0.01932785,-0.3833986,0.09109469,0.9812372,0.1699273,0.3729206,-0.1918332,0.9078162,static,23.65983,-14.33952,26.02497113298412,-16.81185005879566,0.5562480000000001,-0.344207,1.1392170000000004
