Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,globalTargetVector.x,globalTargetVector.y,globalTargetVector.z,localEyeGazeX,localEyeGazeY,localEyeGazeZ,CalibratedGazeAngleX,CalibratedGazeAngleY,cosineError,euclideanError,recalibratedEuclideanError
302,05/18/2023 17:26:38.716306,484,True,True,True,True,Eyes,0.4154395,0.1203104,2.925566,0.2226663,-0.1601371,0.9616526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06102476,-0.720539,-3.230988,0.4625041,0.1033859,3.276826,0.09701291,0.06578389,0.0359977,0.9924541,10.82592,8.05086,4.918689,0.1405134,0.04143141,0.9892071,0.1174871,-0.007260201,0.7815793,1.483064,-0.5736368,7.19491,0.4678282,0.05060995,4.077972,0.9887533,0.08421588,-0.1235905,-0.05868834,0.9785853,0.1972978,0.1375594,-0.1878256,0.9725219,static,5.039489398195934,1.1479218711352845,6.544407576030641,0.7110366808597987,1.0205598999999999,-0.6770227,3.9180840000000003,0.08782482125845088,0.019956263401469748,0.9959359634840146,5.46416834843739,0.717979675832498,1.566913517025779,1.5670505388976395,1.08026153963309
303,05/18/2023 17:26:38.727021,485,True,True,True,True,Eyes,0.4173402,0.1194811,2.941274,0.2226587,-0.1600019,0.9616769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06741285,-0.719687,-3.247718,0.4627701,0.1018889,3.29327,0.09678937,0.06471328,0.03761323,0.9924864,10.7927,7.942514,5.092182,0.1405506,0.04103997,0.9892179,0.1162509,-0.009371838,0.7817319,1.483064,-0.5736368,7.19491,0.4771904,0.04424101,4.060844,0.9887949,0.08718836,-0.121173,-0.06213413,0.9784341,0.1969924,0.1357352,-0.1872561,0.972888,static,5.146378194533949,1.0963724610145282,6.702099649541217,0.6241862220553961,1.0202939,-0.6755256999999999,3.90164,0.08968422392522422,0.01905703539436991,0.995787896122371,5.568798336753976,0.673887513059192,1.625586143089109,1.6258010609641944,1.1343906222693874
304,05/18/2023 17:26:38.746278,486,True,True,True,True,Eyes,0.4191803,0.1186675,2.957013,0.2226211,-0.1596078,0.9617511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07384115,-0.7158663,-3.265036,0.4628023,0.1013858,3.309669,0.09597858,0.06361182,0.03934908,0.9925691,10.69172,7.827785,5.274065,0.1405643,0.04062805,0.9892326,0.114978,-0.01129737,0.7819526,1.483064,-0.5736368,7.19491,0.4865999,0.03197414,4.043994,0.9888104,0.0903241,-0.1187249,-0.06590261,0.9784795,0.1955369,0.1338316,-0.1855246,0.9734833,static,5.252402953289155,0.9904682367904516,6.861217788647279,0.45300391201693424,1.0202616999999998,-0.6750225999999999,3.885241,0.09152981790025665,0.01721350961225522,0.995653539068302,5.671006673072231,0.5844782787656719,1.6958024715371256,1.6962172840979541,1.1974506289406597
305,05/18/2023 17:26:38.765848,487,True,True,True,True,Eyes,0.4209599,0.1179341,2.972762,0.2228331,-0.1593212,0.9617496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07493851,-0.6968844,-3.285817,0.4631932,0.1008956,3.326128,0.09281913,0.06323163,0.04087899,0.9928321,10.31955,7.77797,5.41896,0.1405542,0.04019988,0.9892512,0.1135995,-0.01306036,0.7822517,1.483064,-0.5736368,7.19491,0.4892435,0.001577377,4.027808,0.9886613,0.09291014,-0.1179681,-0.06943373,0.979427,0.1894773,0.1331455,-0.1791379,0.9747728,static,5.281753167208674,0.6164992160516422,6.9255871044966515,0.022438269197713898,1.0198707999999999,-0.6745323999999999,3.868782,0.09204819930292166,0.010714054343308077,0.9956969751735861,5.6893841553352225,0.27232518328504296,1.7470208522001638,1.7478839841238552,1.2612062485364965
306,05/18/2023 17:26:38.776555,488,True,True,True,True,Eyes,0.4226663,0.1174058,2.988556,0.2230506,-0.1590745,0.9617399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07478827,-0.6971644,-3.301998,0.4631544,0.1020347,3.342139,0.09235635,0.0631245,0.04232953,0.9928212,10.25577,7.77733,5.581711,0.1405201,0.03976275,0.9892734,0.1121222,-0.01447684,0.7825628,1.483064,-0.5736368,7.19491,0.4906653,-0.008420169,4.012451,0.988447,0.0957112,-0.1175239,-0.07239141,0.9793571,0.1887307,0.1331615,-0.1780426,0.9749712,static,5.291641521697047,0.5508017419740244,6.971839076789386,-0.12023559622477228,1.0199095999999999,-0.6756715,3.852771,0.09222109741697893,0.009572189442280804,0.9956924948713379,5.6973105220879505,0.21743835337049533,1.808023917495029,1.8092415353940998,1.3185017000309847
307,05/18/2023 17:26:38.800955,489,True,True,True,True,Eyes,0.4243749,0.1170634,3.004418,0.2234654,-0.1582217,0.9617844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07274172,-0.7074098,-3.317109,0.463102,0.1064342,3.359038,0.09279696,0.06325812,0.04274641,0.9927536,10.30226,7.800316,5.635342,0.1404611,0.03932948,0.9892987,0.1105142,-0.0151933,0.7829933,1.483064,-0.5736368,7.19491,0.4910164,-0.01296574,3.996931,0.9883423,0.09661362,-0.117666,-0.07313297,0.9791229,0.1896571,0.1335329,-0.1788409,0.9747743,static,5.302287955349235,0.6414985776187888,7.00360084081819,-0.1858624966222523,1.019962,-0.680071,3.835872,0.09240461211567455,0.011148127355412638,0.9956591938749066,5.710489208409316,0.2929595417790353,1.889993942945961,1.891822370475619,1.3789156023230376
308,05/18/2023 17:26:38.816490,490,True,True,True,True,Eyes,0.426022,0.1169642,3.020314,0.2238644,-0.1572282,0.9618545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06894213,-0.6522809,-3.346355,0.4633454,0.1101778,3.376609,0.08367617,0.06339414,0.04508559,0.993452,9.238252,7.773517,5.825928,0.1403803,0.03890993,0.9893265,0.1090093,-0.01530888,0.7835996,1.483064,-0.5736368,7.19491,0.4867301,-0.09534383,3.980057,0.9878969,0.1001899,-0.1184129,-0.07897157,0.9819312,0.1719728,0.1335032,-0.1605402,0.9779589,static,5.250386965971599,-0.38281848340699387,6.972209585628484,-1.3722804620829432,1.0197186,-0.6838145999999999,3.818301,0.0915063212718343,-0.006653361632084881,0.9957822962772226,5.629493422426211,-0.5606727614323926,1.981445602565165,1.9858771716315742,1.5689467023069665
309,05/18/2023 17:26:38.829488,491,True,True,True,True,Eyes,0.427703,0.1169159,3.036299,0.2243887,-0.1555006,0.9620131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06977326,-0.6473617,-3.364359,0.4635141,0.1158782,3.393314,0.08191898,0.06330042,0.0479451,0.9934705,9.015306,7.776017,6.139894,0.1402772,0.03851591,0.9893564,0.10741,-0.01468778,0.7842719,1.483064,-0.5736368,7.19491,0.4855751,-0.1217895,3.964395,0.9873886,0.1056351,-0.117919,-0.0848931,0.981981,0.1688381,0.1336294,-0.1566983,0.9785647,static,5.261237793524313,-0.5364514648052955,6.983036312811213,-1.7596204127339212,1.0195499,-0.689515,3.801596,0.09169294199169363,-0.009323265205722228,0.9957436472177323,5.635845217677921,-0.6888982035446709,2.105512109798875,2.1120446056358233,1.7208631253116986
310,05/18/2023 17:26:38.845981,492,True,True,True,True,Eyes,0.429366,0.1168633,3.052244,0.2249291,-0.1538119,0.9621584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06539819,-0.555003,-3.399327,0.4646142,0.1165833,3.411491,0.06799953,0.06334231,0.0513,0.9943501,7.396312,7.70433,6.405428,0.1401562,0.03814695,0.9893878,0.1060083,-0.0139516,0.7851685,1.483064,-0.5736368,7.19491,0.4783579,-0.2391109,3.942322,0.9867121,0.1106348,-0.1189921,-0.09340584,0.9854888,0.1417296,0.1329456,-0.1287317,0.9827276,static,5.191995349501456,-2.0844388884718215,6.918398398156199,-3.4708689267121344,1.0184498,-0.6902200999999999,3.7834190000000003,0.09043405738924579,-0.03622325943425923,0.9952434596816282,5.5225668913101265,-1.9790353191440473,2.202194840243941,2.214194150777982,2.0430156896543386
311,05/18/2023 17:26:38.866233,493,True,True,True,True,Eyes,0.429366,0.1168633,3.052244,0.2249291,-0.1538119,0.9621584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06391415,-0.5561246,-3.414387,0.4658379,0.1164174,3.426491,0.06806283,0.06369285,0.05371276,0.9941961,7.382537,7.763117,6.686542,0.1400193,0.03780048,0.9894204,0.1046367,-0.01327215,0.7858933,1.483064,-0.5736368,7.19491,0.4737187,-0.2437158,3.927861,0.9861163,0.1154722,-0.1193347,-0.09813178,0.9849647,0.1421779,0.133958,-0.1284934,0.9826213,static,5.122579373796235,-2.115938552480463,6.876928803299385,-3.5505349937197703,1.0172260999999998,-0.6900542,3.768419,0.08922641931068871,-0.03677443338104515,0.9953322432461816,5.452748332519792,-2.004584642762873,2.253803921580916,2.26623230715973,2.10196396281519
