,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
3304,05/05/2023 09:13:27.653523,3486,True,True,True,True,Eyes,-0.3037284,0.2203536,-2.326584,0.009204847,-0.06579238,-0.9977909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4780881,-0.2893935,-2.371295,-0.3542744,0.2173919,-2.400539,-0.005574499,0.9995331,-0.01410946,0.02652667,1.599332,176.9501,359.3183,-0.1043766,0.0947793,-0.9900111,-0.2913642,0.0258725,-0.2754746,-0.05337088,0.1122389,-4.396796,-0.2285596,-0.05930575,2.026381,-0.9985307,-0.01189235,-0.05287126,-0.01039524,0.9995397,-0.02850148,0.05318587,-0.02790999,-0.9981947,moving,-0.5285515,3.77251,-6.435307,-1.676387
3305,05/05/2023 09:13:27.663996,3487,True,True,True,True,Eyes,-0.3053583,0.2200858,-2.330608,0.01474473,-0.06538142,-0.9977514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5022925,-0.2927589,-2.375658,-0.3567331,0.21582,-2.409962,-0.006387477,0.9993854,-0.01492067,0.0310761,1.686229,176.4263,359.215,-0.1068299,0.09465425,-0.9897614,-0.2738824,0.02432015,-0.2589461,-0.03147619,0.1061962,-4.402398,-0.2317252,-0.05729352,2.02613,-0.9979872,-0.01369445,-0.06192337,-0.01183975,0.9994731,-0.03021999,0.06230459,-0.029426,-0.9976235,moving,-0.8466531,3.749162,-6.524478,-1.619739
3306,05/05/2023 09:13:27.683674,3488,True,True,True,True,Eyes,-0.3053583,0.2200858,-2.330608,0.01474473,-0.06538142,-0.9977514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5217473,-0.2961681,-2.381359,-0.3592345,0.2142474,-2.419887,-0.006958785,0.9992539,-0.01577279,0.03456255,1.778804,176.0247,359.1403,-0.1090837,0.0945135,-0.989529,-0.2574494,0.02286094,-0.2434093,-0.01122707,0.1085047,-4.408745,-0.235072,-0.05516633,2.025865,-0.9975142,-0.01499748,-0.06885402,-0.01281689,0.9994056,-0.03200306,0.06929305,-0.03104101,-0.9971135,moving,-0.8466531,3.749162,-6.61874,-1.559836
3307,05/05/2023 09:13:27.703579,3489,True,True,True,True,Eyes,-0.3053583,0.2200858,-2.330608,0.01474473,-0.06538142,-0.9977514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5362878,-0.2958403,-2.388348,-0.3613745,0.2126543,-2.429715,-0.007288252,0.9991608,-0.01589306,0.03704237,1.789036,175.7395,359.0976,-0.1111115,0.09438643,-0.9893155,-0.2420025,0.02148929,-0.2288048,0.007710065,0.1062519,-4.414422,-0.2380862,-0.05325047,2.025627,-0.9971496,-0.0157417,-0.07379089,-0.01338684,0.9993886,-0.0322994,0.07425423,-0.0312195,-0.9967507,moving,-0.8466531,3.749162,-6.703619,-1.505867
3308,05/05/2023 09:13:27.713882,3490,True,True,True,True,Eyes,-0.3071005,0.2196576,-2.335658,0.02088872,-0.06464425,-0.9976897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5482187,-0.2970994,-2.396015,-0.3631134,0.2110853,-2.439937,-0.007012045,0.99908,-0.01644858,0.03897855,1.852138,175.5174,359.1233,-0.1129365,0.09427169,-0.9891196,-0.2274823,0.02019993,-0.2150765,0.02253405,0.1038646,-4.421149,-0.2413692,-0.05116371,2.025366,-0.9968631,-0.01529347,-0.07765472,-0.01272891,0.9993606,-0.03341354,0.07811607,-0.03232027,-0.9964203,moving,-1.199432,3.707237,-6.796065,-1.447068
3309,05/05/2023 09:13:27.733490,3491,True,True,True,True,Eyes,-0.3088123,0.2191876,-2.340913,0.02703974,-0.06389541,-0.9975902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.563149,-0.2954354,-2.40285,-0.3641988,0.2099613,-2.449771,-0.006833579,0.9989754,-0.01629006,0.04166817,1.832474,175.2093,359.1395,-0.114624,0.09412977,-0.9889391,-0.2138334,0.01898794,-0.2021719,0.0336027,0.1042311,-4.428602,-0.2446449,-0.04908161,2.025105,-0.9964345,-0.01501071,-0.08302833,-0.0122956,0.9993759,-0.03311623,0.08347361,-0.03197725,-0.9959971,moving,-1.552625,3.664775,-6.888295,-1.388381
3310,05/05/2023 09:13:27.753688,3492,True,True,True,True,Eyes,-0.3104459,0.2186891,-2.346368,0.03383672,-0.06307531,-0.997435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5807212,-0.2912671,-2.409676,-0.3652257,0.2084951,-2.460029,-0.006365933,0.9988493,-0.01574118,0.04485463,1.76929,174.8451,359.19,-0.1161853,0.09396104,-0.9887729,-0.2010034,0.01784866,-0.1900416,0.04264967,0.1023636,-4.436732,-0.2477669,-0.04709713,2.024858,-0.9958954,-0.01412934,-0.08940562,-0.01130509,0.9994234,-0.0320172,0.08980645,-0.03087504,-0.9954808,moving,-1.942942,3.618425,-6.976182,-1.33243
3311,05/05/2023 09:13:27.763942,3493,True,True,True,True,Eyes,-0.312044,0.2181767,-2.35204,0.04063984,-0.06215994,-0.9972385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6009892,-0.2875192,-2.415871,-0.3659617,0.2073207,-2.470502,-0.004974935,0.9986901,-0.01540671,0.04853937,1.73576,174.425,359.3447,-0.1176284,0.09376653,-0.9886208,-0.1889432,0.01677774,-0.1786391,0.05543489,0.1039566,-4.443939,-0.2509739,-0.04505883,2.024604,-0.9952382,-0.0114325,-0.09679827,-0.008441173,0.9994758,-0.031256,0.09710485,-0.03029008,-0.994813,moving,-2.333648,3.56675,-7.066449,-1.274943
3312,05/05/2023 09:13:27.783892,3494,True,True,True,True,Eyes,-0.3135714,0.2176344,-2.357914,0.04795836,-0.06111851,-0.9969777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6199285,-0.2792856,-2.423365,-0.3667562,0.2064487,-2.481506,-0.005008741,0.9985371,-0.0138206,0.052037,1.55173,174.0248,359.3442,-0.1189627,0.09354754,-0.9884818,-0.1776066,0.01577107,-0.1679207,0.07040327,0.1067256,-4.451097,-0.2543903,-0.0428872,2.024335,-0.9945343,-0.01144119,-0.1037833,-0.008564461,0.9995678,-0.02812205,0.1040602,-0.02707949,-0.9942025,moving,-2.754018,3.508058,-7.162591,-1.213677
3313,05/05/2023 09:13:27.803723,3495,True,True,True,True,Eyes,-0.3150434,0.2171128,-2.363999,0.05515905,-0.05994282,-0.9966766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6350614,-0.2737145,-2.431208,-0.367287,0.2051896,-2.492386,-0.003909854,0.9984104,-0.01309955,0.0546798,1.474376,173.7236,359.4704,-0.1201948,0.09330487,-0.9883557,-0.1669502,0.01482481,-0.1578455,0.08732309,0.108143,-4.457867,-0.2576191,-0.04083484,2.024076,-0.9939899,-0.009239841,-0.1090833,-0.006374716,0.9996263,-0.02658504,0.1092882,-0.02572988,-0.9936773,moving,-3.167688,3.441777,-7.253457,-1.15576
